Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
group_163,,hypothetical protein,100.0,273,6,312.0,0.875
group_220,,hypothetical protein,100.0,10024,119,11319.0,0.886
rluD_1,rluD_1,Ribosomal large subunit pseudouridine synthase D,100.0,913,29,915.0,0.998
group_802,,hypothetical protein,100.0,771,7,771.0,1.0
rpmI,rpmI,Large ribosomal subunit protein bL35,100.0,201,12,201.0,1.0
dnaI,dnaI,Replicative helicase loader DnaI,100.0,900,13,900.0,1.0
rpmGA,rpmGA,Large ribosomal subunit protein bL33A,100.0,150,12,150.0,1.0
nrdE1,nrdE1,Ribonucleoside-diphosphate reductase subunit alpha 1,100.0,2168,6,2169.0,1.0
group_747,,Protein ADP-ribosyltransferase,100.0,810,13,810.0,1.0
pepDA_2~~~pepDA_3,pepDA_2;pepDA_3,Dipeptidase A,100.0,1434,51,1434.0,1.0
group_743,,hypothetical protein,100.0,636,12,636.0,1.0
dkgB,dkgB;,25-diketo-D-gluconic acid reductase B;hypothetical protein,100.0,825,3,825.0,1.0
dinG_2,dinG_2,3'-5' exonuclease DinG,100.0,963,16,963.0,1.0
group_737,,hypothetical protein,100.0,849,17,849.0,1.0
rtpR,rtpR,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase,100.0,2235,5,2235.0,1.0
group_666,,hypothetical protein,100.0,1152,12,1152.0,1.0
group_653,,hypothetical protein,100.0,237,3,237.0,1.0
gatC_2,gatC_2,PTS system galactitol-specific EIIC component,100.0,1455,7,1455.0,1.0
group_652,,hypothetical protein,100.0,915,13,915.0,1.0
group_650,,Deoxyadenosine kinase,100.0,648,25,648.0,1.0
group_649,,hypothetical protein,100.0,291,23,291.0,1.0
pbpX_1,pbpX_1,Putative penicillin-binding protein PbpX,100.0,927,3,927.0,1.0
crp,crp,cAMP-activated global transcriptional regulator CRP,100.0,651,8,651.0,1.0
rpmH,rpmH,Large ribosomal subunit protein bL34,100.0,141,12,141.0,1.0
pepO_3,pepO_3,Neutral endopeptidase,100.0,1947,61,1947.0,1.0
group_637,,hypothetical protein,100.0,159,6,159.0,1.0
yicL_2,yicL_2,putative inner membrane transporter YicL,100.0,894,22,894.0,1.0
asnA,asnA,Aspartate--ammonia ligase,100.0,1011,12,1011.0,1.0
manZ_2,manZ_2,PTS system mannose-specific EIID component,100.0,930,17,930.0,1.0
group_630,,hypothetical protein,100.0,363,12,363.0,1.0
group_629,,Putative glutamine amidotransferase,100.0,726,12,726.0,1.0
group_628,,hypothetical protein,100.0,1221,3,1221.0,1.0
thiD,thiD,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,100.0,819,12,819.0,1.0
manZ_1,manZ_1,PTS system mannose-specific EIID component,100.0,819,27,819.0,1.0
brnQ_2,brnQ_2,Branched-chain amino acid permease BrnQ,100.0,1365,25,1365.0,1.0
group_587,,hypothetical protein,100.0,2622,8,2622.0,1.0
mltF_2,mltF_2,Membrane-bound lytic murein transglycosylase F,100.0,1614,16,1614.0,1.0
gyrB,gyrB,DNA gyrase subunit B,100.0,1968,34,1968.0,1.0
group_554,,hypothetical protein,100.0,2957,18,2958.0,1.0
rpsR,rpsR,Small ribosomal subunit protein bS18,100.0,237,13,237.0,1.0
htrA,htrA,Serine protease Do-like HtrA,100.0,1221,15,1221.0,1.0
group_550,,hypothetical protein,100.0,219,1,219.0,1.0
btuD,btuD,Vitamin B12 import ATP-binding protein BtuD,100.0,960,11,960.0,1.0
oppA_4,oppA_4,Oligopeptide-binding protein OppA,100.0,1755,43,1755.0,1.0
oppA_3,oppA_3,Oligopeptide-binding protein OppA,100.0,1758,44,1758.0,1.0
rpmB,rpmB,Large ribosomal subunit protein bL28,100.0,186,12,186.0,1.0
group_348,,hypothetical protein,100.0,201,4,201.0,1.0
group_328,,hypothetical protein,100.0,537,12,537.0,1.0
nfr1,nfr1,NADH-dependent flavin reductase subunit 1,100.0,543,12,543.0,1.0
smtB,smtB,HTH-type transcriptional repressor SmtB,100.0,279,7,279.0,1.0
licT_4,licT_4,Transcription antiterminator LicT,100.0,849,8,849.0,1.0
yxdM,yxdM,ABC transporter permease protein YxdM,100.0,1869,26,1869.0,1.0
cobC~~~pspB_2,cobC;pspB_2,Adenosylcobalamin/alpha-ribazole phosphatase;Putative phosphoserine phosphatase 2,100.0,627,5,627.0,1.0
pspB~~~pspB_1,pspB;pspB_1,Putative phosphoserine phosphatase 2,100.0,600,6,600.0,1.0
efp_1,efp_1,Elongation factor P,100.0,573,24,573.0,1.0
group_322,,hypothetical protein,100.0,216,3,216.0,1.0
group_320,,hypothetical protein,100.0,603,21,603.0,1.0
group_319,,hypothetical protein,100.0,900,3,900.0,1.0
group_315,,hypothetical protein,100.0,1776,7,1776.0,1.0
group_310,,hypothetical protein,100.0,345,4,345.0,1.0
group_309,,hypothetical protein,100.0,873,16,873.0,1.0
gmk_2,gmk_2,Guanylate kinase,100.0,558,11,558.0,1.0
yaaA,yaaA,DNA-binding and peroxide stress resistance protein YaaA,100.0,759,16,759.0,1.0
spo0J,spo0J,Stage 0 sporulation protein J,100.0,882,18,882.0,1.0
aroD,aroD,3-dehydroquinate dehydratase,100.0,423,3,423.0,1.0
mazF,mazF,Endoribonuclease toxin MazF,100.0,342,3,342.0,1.0
group_297,,hypothetical protein,100.0,249,8,249.0,1.0
group_296,,hypothetical protein,100.0,270,3,270.0,1.0
group_294,,hypothetical protein,100.0,573,3,573.0,1.0
group_293,,hypothetical protein,100.0,393,12,393.0,1.0
scrB_3~~~scrB_2,scrB_3;scrB_2,Sucrose-6-phosphate hydrolase,100.0,1470,13,1470.0,1.0
group_290,,hypothetical protein,100.0,360,3,360.0,1.0
apbE,apbE,FAD:protein FMN transferase,100.0,927,13,927.0,1.0
group_289,,hypothetical protein,100.0,657,5,657.0,1.0
znuC,znuC,Zinc import ATP-binding protein ZnuC,100.0,660,18,660.0,1.0
group_288,,hypothetical protein,100.0,684,5,684.0,1.0
nanE,nanE,Putative N-acetylmannosamine-6-phosphate 2-epimerase,100.0,693,7,693.0,1.0
bceA,bceA,Bacitracin export ATP-binding protein BceA,100.0,747,62,747.0,1.0
group_280,,Aspartate racemase,100.0,750,13,750.0,1.0
ptsG,ptsG,PTS system glucose-specific EIICBA component,100.0,2076,20,2076.0,1.0
group_279,,hypothetical protein,100.0,183,3,183.0,1.0
glcR_2,glcR_2,HTH-type transcriptional repressor GlcR,100.0,759,8,759.0,1.0
tagU,tagU,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,100.0,1125,17,1125.0,1.0
soj,soj,Sporulation initiation inhibitor protein Soj,100.0,774,12,774.0,1.0
rcsC,rcsC,Sensor histidine kinase RcsC,100.0,1146,17,1146.0,1.0
rpsQ,rpsQ,Small ribosomal subunit protein uS17,100.0,267,12,267.0,1.0
group_266,,hypothetical protein,100.0,300,5,300.0,1.0
rpsJ,rpsJ,Small ribosomal subunit protein uS10,100.0,309,12,309.0,1.0
rplL,rplL,Large ribosomal subunit protein bL12,100.0,363,12,363.0,1.0
rpmJ,rpmJ,Large ribosomal subunit protein bL36,100.0,117,12,117.0,1.0
rpmD,rpmD,Large ribosomal subunit protein uL30,100.0,183,12,183.0,1.0
rpsZ,rpsZ,Small ribosomal subunit protein uS14,100.0,186,12,186.0,1.0
rpmC,rpmC,Large ribosomal subunit protein uL29,100.0,198,12,198.0,1.0
rplX,rplX,Large ribosomal subunit protein uL24,100.0,240,12,240.0,1.0
mtgA_2,mtgA_2,Biosynthetic peptidoglycan transglycosylase,100.0,2829,15,2829.0,1.0
frc_1~~~frc_2~~~frc,frc_1;frc_2;frc,Formyl-CoA:oxalate CoA-transferase,100.0,1359,10,1359.0,1.0
ganS,ganS,Galactooligosaccharide-binding protein,100.0,1218,18,1218.0,1.0
group_118,,hypothetical protein,100.0,534,4,534.0,1.0
plsY_2,plsY_2,Glycerol-3-phosphate acyltransferase,100.0,660,13,660.0,1.0
htpX_1,htpX_1,Protease HtpX,100.0,918,13,918.0,1.0
ytlR,ytlR,Putative lipid kinase YtlR,100.0,936,8,936.0,1.0
amiE,amiE,N-acetylmuramyl-L-alanine amidase,100.0,1020,13,1020.0,1.0
tuf,tuf,Elongation factor Tu,100.0,1191,31,1191.0,1.0
rarA_2,rarA_2,Replication-associated recombination protein A,100.0,1281,20,1281.0,1.0
group_26,,hypothetical protein,100.0,138,1,138.0,1.0
parE,parE,DNA topoisomerase IV subunit B ParE,100.0,1959,47,1959.0,1.0
rpsU,rpsU,Small ribosomal subunit protein bS21,100.0,177,12,177.0,1.0
addA,addA,ATP-dependent helicase/nuclease subunit A,100.0,3615,32,3615.0,1.0
infC,infC,Translation initiation factor IF-3,100.0,520,12,519.0,1.002
ygcS,ygcS,Inner membrane metabolite transport protein YgcS,100.0,1278,28,1275.0,1.002
group_592,,hypothetical protein,100.0,11060,59,11043.0,1.002
group_327,,Macro domain-containing protein,100.0,511,12,510.0,1.002
group_316,,putative ABC transporter permease,100.0,1055,12,1053.0,1.002
tagK_3,tagK_3,D-tagatose-1-phosphate kinase,100.0,918,12,915.0,1.003
yheS,yheS,putative ATP-binding protein YheS,100.0,1552,13,1548.0,1.003
dltC,dltC,D-alanyl carrier protein,100.0,241,12,240.0,1.004
pepDA_1,pepDA_1,Dipeptidase A,100.0,1431,59,1425.0,1.004
group_298,,hypothetical protein,100.0,838,3,834.0,1.005
ychF,ychF,Ribosome-binding ATPase YchF,100.0,1108,12,1101.0,1.006
dltB,dltB,Teichoic acid D-alanyltransferase,100.0,1232,12,1224.0,1.007
rplR,rplR,Large ribosomal subunit protein uL18,100.0,363,14,360.0,1.008
iscS_2,iscS_2,Cysteine desulfurase IscS,100.0,1165,23,1155.0,1.009
dtd3,dtd3,D-aminoacyl-tRNA deacylase,100.0,779,13,771.0,1.01
rplJ,rplJ,Large ribosomal subunit protein uL10,100.0,580,12,573.0,1.012
malP,malP,Maltose phosphorylase,100.0,2301,13,2271.0,1.013
ybiV_3,ybiV_3,Sugar phosphatase YbiV,100.0,797,18,786.0,1.014
group_237,ackA_1,Acetate kinase,100.0,1198,26,1179.0,1.016
nfr2,nfr2,NADH-dependent flavin reductase subunit 2,100.0,566,12,555.0,1.02
group_208,,hypothetical protein,100.0,2446,54,2388.0,1.024
rpsT,rpsT,Small ribosomal subunit protein bS20,100.0,266,12,258.0,1.031
