Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
group_151,,hypothetical protein,99.462,186,11,186.0,1.0
rpmF,rpmF,Large ribosomal subunit protein bL32,99.479,192,11,192.0,1.0
uvrA_3,uvrA_3,UvrABC system protein A,99.483,2514,15,2514.0,1.0
rpsK,rpsK,Small ribosomal subunit protein uS11,99.487,390,11,390.0,1.0
group_570,,hypothetical protein,99.487,195,2,195.0,1.0
group_855,,hypothetical protein,99.495,396,2,396.0,1.0
rpsH,rpsH,Small ribosomal subunit protein uS8,99.499,399,12,399.0,1.0
group_820,,putative transporter,99.5,1401,11,1401.0,1.0
asnA,asnA,Aspartate--ammonia ligase,99.505,1011,11,1011.0,1.0
gap,gap,Glyceraldehyde-3-phosphate dehydrogenase,99.508,1018,11,1017.0,1.001
dkgB,dkgB,25-diketo-D-gluconic acid reductase B,99.515,825,2,825.0,1.0
mupG,mupG,6-phospho-N-acetylmuramidase,99.52,1041,7,1041.0,1.0
coaA,coaA,Pantothenate kinase,99.531,852,3,852.0,1.0
dltA,dltA,D-alanine--D-alanyl carrier protein ligase,99.536,1518,11,1509.0,1.006
gpmA_5,gpmA_5,23-bisphosphoglycerate-dependent phosphoglycerate mutase,99.539,651,11,651.0,1.0
copY,copY,Transcriptional repressor CopY,99.54,435,12,435.0,1.0
rplP,rplP,Large ribosomal subunit protein uL16,99.543,438,11,438.0,1.0
licC_4,licC_4,Lichenan permease IIC component,99.546,1323,15,1323.0,1.0
spo0J,spo0J,Stage 0 sporulation protein J,99.546,882,16,882.0,1.0
group_131,,hypothetical protein,99.55,222,11,222.0,1.0
tagU_2,tagU_2,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,99.556,1125,16,1125.0,1.0
fba,fba,Fructose-bisphosphate aldolase,99.564,928,11,918.0,1.011
nrdI,nrdI,Protein NrdI,99.567,462,6,462.0,1.0
thrP_3~~~thrP_2~~~thrP_1,thrP_3;thrP_2;thrP_1,Threonine/serine transporter ThrP,99.569,1392,23,1392.0,1.0
veg,veg,Protein Veg,99.583,240,11,240.0,1.0
group_881,,hypothetical protein,99.593,758,11,738.0,1.027
rpmE2,rpmE2,Large ribosomal subunit protein bL31B,99.603,252,11,252.0,1.0
group_815,,hypothetical protein,99.606,762,2,762.0,1.0
group_824,,hypothetical protein,99.609,6759,38,6759.0,1.0
hflX,hflX,GTPase HflX,99.61,1281,11,1281.0,1.0
group_877,,hypothetical protein,99.611,771,6,771.0,1.0
ptpB_1,ptpB_1,Triple specificity protein phosphatase PtpB,99.614,777,7,777.0,1.0
dltD,dltD,Protein DltD,99.616,1302,11,1302.0,1.0
group_812,,putative ABC transporter permease,99.62,1055,11,1053.0,1.002
group_813,,hypothetical protein,99.628,537,11,537.0,1.0
hup,hup,DNA-binding protein HU,99.638,276,15,276.0,1.0
bcaP_1,bcaP_1,Branched-chain amino acid permease BcaP,99.643,1401,18,1401.0,1.0
rpsS,rpsS,Small ribosomal subunit protein uS19,99.653,288,11,288.0,1.0
group_601,,hypothetical protein,99.653,1152,11,1152.0,1.0
group_839,,hypothetical protein,99.656,291,12,291.0,1.0
group_840,,hypothetical protein,99.656,885,16,873.0,1.014
rplW,rplW,Large ribosomal subunit protein uL23,99.663,297,11,297.0,1.0
rpsF,rpsF,Small ribosomal subunit protein bS6,99.663,297,11,297.0,1.0
rpmA,rpmA,Large ribosomal subunit protein bL27,99.667,300,11,300.0,1.0
clpE_2,clpE_2,ATP-dependent Clp protease ATP-binding subunit ClpE,99.669,2118,65,2118.0,1.0
gatC_2,gatC_2,Glutamyl-tRNA(Gln) amidotransferase subunit C,99.67,303,11,303.0,1.0
yheS,yheS,putative ATP-binding protein YheS,99.677,1552,14,1548.0,1.003
murE,murE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase,99.682,1572,12,1572.0,1.0
mazF,mazF,Endoribonuclease toxin MazF,99.708,342,2,342.0,1.0
gatD,gatD,Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD,99.708,684,12,684.0,1.0
vanR,vanR,Regulatory protein VanR,99.709,687,12,687.0,1.0
thrP_2,thrP_2,Threonine/serine transporter ThrP,99.711,1383,27,1383.0,1.0
rplV,rplV,Large ribosomal subunit protein uL22,99.718,354,11,354.0,1.0
rplR,rplR,Large ribosomal subunit protein uL18,99.722,363,11,360.0,1.008
group_804,,hypothetical protein,99.725,363,11,363.0,1.0
ychF,ychF,Ribosome-binding ATPase YchF,99.728,1108,13,1101.0,1.006
rpsI,rpsI,Small ribosomal subunit protein uS9,99.747,396,11,396.0,1.0
group_830,,hypothetical protein,99.752,1209,19,1209.0,1.0
group_869,,Protein ADP-ribosyltransferase,99.753,810,12,810.0,1.0
sbnD_2,sbnD_2,Staphyloferrin B transporter,99.753,1215,13,1215.0,1.0
dltB,dltB,Teichoic acid D-alanyltransferase,99.755,1232,11,1224.0,1.007
aroD,aroD,3-dehydroquinate dehydratase,99.764,423,2,423.0,1.0
group_835,,hypothetical protein,99.797,492,10,492.0,1.0
ccpA_3,ccpA_3,Catabolite control protein A,99.797,987,13,987.0,1.0
manX_2,manX_2,PTS system mannose-specific EIIAB component,99.8,1026,11,999.0,1.027
ptsG,ptsG,PTS system glucose-specific EIICBA component,99.807,2076,18,2076.0,1.0
group_814,,hypothetical protein,99.808,522,6,522.0,1.0
rplJ,rplJ,Large ribosomal subunit protein uL10,99.825,580,11,573.0,1.012
pepF,pepF,Oligopeptidase PepF,99.834,1812,11,1812.0,1.0
rpsD,rpsD,Small ribosomal subunit protein uS4,99.837,613,11,612.0,1.002
group_803,,hypothetical protein,99.84,624,11,624.0,1.0
group_832,,hypothetical protein,99.841,627,6,627.0,1.0
cobC,cobC,Adenosylcobalamin/alpha-ribazole phosphatase,99.841,627,4,627.0,1.0
group_856,,hypothetical protein,99.843,636,11,636.0,1.0
group_845,,hypothetical protein,99.854,684,4,684.0,1.0
group_821,,Putative glutamine amidotransferase,99.862,726,11,726.0,1.0
bglH_3,bglH_3,Aryl-phospho-beta-D-glucosidase BglH,99.865,1479,40,1479.0,1.0
group_817,,Aspartate racemase,99.867,750,11,750.0,1.0
exoA_2,exoA_2,Exodeoxyribonuclease,99.869,765,2,765.0,1.0
soj,soj,Sporulation initiation inhibitor protein Soj,99.871,774,11,774.0,1.0
sorA_2,sorA_2,PTS system sorbose-specific EIIC component,99.876,823,11,804.0,1.024
group_794,,hypothetical protein,99.889,900,2,900.0,1.0
group_805,bglF_3,PTS system beta-glucoside-specific EIIBCA component,99.893,1875,29,1875.0,1.0
group_850,,hypothetical protein,99.9,5119,9,5019.0,1.02
group_857,,hypothetical protein,99.916,1188,12,1188.0,1.0
yicI,yicI;,Alpha-xylosidase;hypothetical protein,99.957,2319,6,2319.0,1.0
bca,;bca,hypothetical protein;C protein alpha-antigen,100.0,4033,69,7224.0,0.558
rpiA_2,rpiA_2,Ribose-5-phosphate isomerase A,100.0,401,7,666.0,0.602
treA,treA,Trehalose-6-phosphate hydrolase,100.0,1217,50,1725.0,0.706
pglK,pglK,Protein glycosylation K,100.0,1630,33,1641.0,0.993
bceA,bceA,Bacitracin export ATP-binding protein BceA,100.0,747,55,747.0,1.0
group_864,,hypothetical protein,100.0,1125,6,1125.0,1.0
group_851,,hypothetical protein,100.0,183,2,183.0,1.0
group_849,,hypothetical protein,100.0,657,4,657.0,1.0
group_838,,hypothetical protein,100.0,1530,13,1530.0,1.0
gmk_2,gmk_2,Guanylate kinase,100.0,558,10,558.0,1.0
group_829,,hypothetical protein,100.0,393,11,393.0,1.0
group_827,,Macro domain-containing protein,100.0,510,11,510.0,1.0
apbE,apbE,FAD:protein FMN transferase,100.0,927,12,927.0,1.0
manZ_5,manZ_5,PTS system mannose-specific EIID component,100.0,930,14,930.0,1.0
glcR_2,glcR_2,HTH-type transcriptional repressor GlcR,100.0,759,7,759.0,1.0
nfr1,nfr1,NADH-dependent flavin reductase subunit 1,100.0,543,11,543.0,1.0
group_807,,hypothetical protein,100.0,360,2,360.0,1.0
group_802,licT_3,Transcription antiterminator LicT,100.0,849,6,849.0,1.0
znuC,znuC,Zinc import ATP-binding protein ZnuC,100.0,660,15,660.0,1.0
group_765,,hypothetical protein,100.0,300,4,300.0,1.0
rplL,rplL,Large ribosomal subunit protein bL12,100.0,363,11,363.0,1.0
rplX,rplX,Large ribosomal subunit protein uL24,100.0,240,11,240.0,1.0
rpsQ,rpsQ,Small ribosomal subunit protein uS17,100.0,267,11,267.0,1.0
rpsJ,rpsJ,Small ribosomal subunit protein uS10,100.0,309,11,309.0,1.0
manZ_4,manZ_4,PTS system mannose-specific EIID component,100.0,819,24,819.0,1.0
rpmJ,rpmJ,Large ribosomal subunit protein bL36,100.0,117,11,117.0,1.0
group_687,,hypothetical protein,100.0,132,2,132.0,1.0
rpmD,rpmD,Large ribosomal subunit protein uL30,100.0,183,11,183.0,1.0
rpsZ,rpsZ,Small ribosomal subunit protein uS14,100.0,186,12,186.0,1.0
rpmC,rpmC,Large ribosomal subunit protein uL29,100.0,198,11,198.0,1.0
rpsR,rpsR,Small ribosomal subunit protein bS18,100.0,237,11,237.0,1.0
rpmH,rpmH,Large ribosomal subunit protein bL34,100.0,141,11,141.0,1.0
group_586,,hypothetical protein,100.0,159,5,159.0,1.0
group_581,,hypothetical protein,100.0,291,20,291.0,1.0
group_569,,hypothetical protein,100.0,1296,40,1296.0,1.0
rpmGA,rpmGA,Large ribosomal subunit protein bL33A,100.0,150,11,150.0,1.0
rpmI,rpmI,Large ribosomal subunit protein bL35,100.0,201,11,201.0,1.0
dnaI,dnaI,Replicative helicase loader DnaI,100.0,900,12,900.0,1.0
tuf,tuf,Elongation factor Tu,100.0,1191,36,1191.0,1.0
rpsU,rpsU,Small ribosomal subunit protein bS21,100.0,177,11,177.0,1.0
rpmB,rpmB,Large ribosomal subunit protein bL28,100.0,186,11,186.0,1.0
rsmI,rsmI,Ribosomal RNA small subunit methyltransferase I,100.0,859,12,858.0,1.001
infC,infC,Translation initiation factor IF-3,100.0,520,11,519.0,1.002
rplT,rplT,Large ribosomal subunit protein bL20,100.0,358,12,357.0,1.003
dltC,dltC,D-alanyl carrier protein,100.0,241,11,240.0,1.004
licT_4~~~licT_1,licT_4;licT_1,Transcription antiterminator LicT,100.0,848,12,843.0,1.006
ackA_2,ackA_2,Acetate kinase,100.0,1188,30,1179.0,1.008
nfr2,nfr2,NADH-dependent flavin reductase subunit 2,100.0,566,11,555.0,1.02
rpsT,rpsT,Small ribosomal subunit protein bS20,100.0,266,11,258.0,1.031
